Nombre,Categoría,Dirección,Teléfono,Web,Email,Valoración,Nº Reseñas,Nivel Precio,Tipos Google,Latitud,Longitud,Horarios,Estado,Google Maps,Place ID,Provincia,Región,País,Web válida (IA),Calidad (IA),Búsqueda
Instituto Europeo Neoyoga,🧘‍♀️ Centro de yoga,"C. Al-Andalus, 6, 41702 Dos Hermanas, Sevilla, Spain",651 34 76 40,http://www.neoyoga.es/,,5,106,,"establishment, gym, health, point_of_interest",37.2753665,-5.9259324,,OPERATIONAL,,ChIJGbcKZfZwEg0RdT3GtC4F-k8,Huelva,Andalucía,España,No,1,centro yoga · españa
Vive Yoga,🧘‍♀️ Centro de yoga,"Calle Industria, 5. Edificio Metropol 3, planta 2, módulo 16, 41927 Mairena del Aljarafe, Sevilla, Spain",651 06 37 91,https://viveyoga.es/,,5,171,,"establishment, gym, health, point_of_interest",37.354248,-6.0628919,,OPERATIONAL,,ChIJCea154dtEg0RAluBMJnUb4o,Sevilla,Andalucía,España,Sí,5,centro yoga · españa
Espacio Para El Yoga,🧘‍♀️ Centro de yoga,"Av. de las Ciencias, 11, 2-D, 41020 Sevilla, Spain",627 48 62 61,http://www.espacioparaelyoga.com/,contacto@espacioparaelyoga.com,4.9,115,,"establishment, gym, health, point_of_interest",37.3927637,-5.9207296,,OPERATIONAL,,ChIJ7fWOEepvEg0RHpyagByZas8,Sevilla,Andalucía,España,Sí,5,centro yoga · españa
"𝐂𝐥𝐢𝐧𝐢𝐜𝐚 𝐒𝐚𝐥𝐮𝐱. 𝐅𝐢𝐬𝐢𝐨𝐭𝐞𝐫𝐚𝐩𝐢𝐚, 𝐎𝐬𝐭𝐞𝐨𝐩𝐚𝐭𝐢𝐚, 𝐒𝐭𝐮𝐝𝐢𝐨 𝐝𝐞 𝐘𝐨𝐠𝐚 𝐲 𝐏𝐢𝐥𝐚𝐭𝐞𝐬 𝐞𝐧 𝐇𝐮𝐞𝐥𝐯𝐚.",🧘‍♀️ Centro de yoga,"C. Amado de Lázaro, 7, 21002 Huelva, Spain",653 38 15 58,https://www.clinicasalux.es/,,4.9,312,,"establishment, gym, health, physiotherapist, point_of_interest",37.2606773,-6.9528499,,OPERATIONAL,,ChIJ6YM8z_3PEQ0RC-3TtU64rWQ,Huelva,Andalucía,España,No,1,centro yoga · españa
Templo Pilates Miriam,🧘‍♀️ Centro de yoga,"C. Extremadura, 62, 21410 Isla Cristina, Huelva, Spain",,http://templopilatesmiriam.es/,,4.9,104,,"establishment, gym, health, point_of_interest",37.1987,-7.318854,,OPERATIONAL,,ChIJ3RkX5FckEA0Rgh9-XRmAigM,Huelva,Andalucía,España,Sí,5,centro yoga · españa
Lamiya Wellness & Social Club,🧘‍♀️ Centro de yoga,"C. Aitana, 28, 21120 Aljaraque, Huelva, Spain",859 99 48 88,https://www.lamiya.es/,info@lamiya.es,4.6,145,,"establishment, point_of_interest",37.2918382,-6.9910883,,OPERATIONAL,,ChIJkR9Jk3nPEQ0REu0Cs1xR7Zk,Huelva,Andalucía,España,No,1,centro yoga · españa
Sol Viegas Iyengar Yoga & Massage,🧘‍♀️ Centro de yoga,"R. dos Estorninhos 37, 8135-038 Almancil, Portugal",918 279 294,https://solviegasyoga.com/,,5,113,,"establishment, gym, health, point_of_interest",37.0482695,-8.0369032,,OPERATIONAL,,ChIJU11AyGezGg0RZvs8NzjX268,Huelva,Andalucía,España,No,1,centro yoga · españa
Pilates Huelva,🧘‍♀️ Centro de yoga,"C. los Emires, 3, 21002 Huelva, Spain",629 77 74 03,http://www.pilateshuelva.es/,,4.9,228,,"establishment, gym, health, point_of_interest",37.25886,-6.95739,,OPERATIONAL,,ChIJY5SIVC_QEQ0RsXWMXoWei1o,Huelva,Andalucía,España,Sí,5,centro yoga · españa
XtremeGym La Cañada,🧘‍♀️ Centro de yoga,"C. Antonio Quirós, 1, 04120 Almería, Spain",661 61 77 31,https://www.facebook.com/Xtreme-Gym-La-Ca%C3%B1ada-771425156284612/,,5,200,,"establishment, gym, health, point_of_interest",36.8358668,-2.401906,,OPERATIONAL,,ChIJMTad5Bmdeg0R8CAuUjbOrk4,Almería,Andalucía,España,No,4,centro yoga · españa
Gimnasio VivaGym Estadio,🧘‍♀️ Centro de yoga,"Carrera de las Piedras, 41, 04006 Almería, Spain",,https://www.vivagym.com/es-es/gimnasios/almeria/capital/estadio/?utm_campaign=250922_es_gmb_conversion_generic_estadio&utm_medium=organic&utm_source=gmb,,4.8,135,,"establishment, gym, health, point_of_interest",36.8419066,-2.4416715,,OPERATIONAL,,ChIJ_fzU95mdeg0RZzV_sYZ2gGU,Almería,Andalucía,España,Sí,4,centro yoga · españa
Activaclub Almería,🧘‍♀️ Centro de yoga,"C. San Juan Bosco, 39, 04005 Almería, Spain",,https://activaclub.es/,,4.7,2435,,"establishment, gym, health, point_of_interest",36.8428344,-2.4558045,,OPERATIONAL,,ChIJQ6d8Af6deg0RFoYTSSJtmso,Almería,Andalucía,España,Sí,5,centro yoga · españa
Aquae Centro Multidisciplinar María Bermejo,🧘‍♀️ Centro de yoga,"Pasaje Torrestrella, 20, 04740 Roquetas de Mar, Almería, Spain",950 32 34 35,http://www.aquaeroquetas.es/,,4.6,151,,"establishment, gym, health, point_of_interest, spa",36.7685223,-2.6106519,,OPERATIONAL,,ChIJQWQgPBpwcA0R-CfRdUuNOeM,Almería,Andalucía,España,Sí,4,centro yoga · españa
Manantia Wellness Center,🧘‍♀️ Centro de yoga,"Av. García Peñalver, nº1, local 6, 29793 Torrox Costa, Málaga, Spain",648 51 70 92,http://www.manantiawellness.com/,info@manantiawellness.com,4.9,230,,"establishment, gym, health, physiotherapist, point_of_interest",36.7284372,-3.9596299,,OPERATIONAL,,ChIJMeGiSm46cg0R3IL7eQTPOgc,Málaga,Andalucía,España,Sí,5,centro yoga · españa
"Slow House sa mayma | Nature, Relax & Yoga",🧘‍♀️ Centro de yoga,"Los Llanos, casa 'sa mayma, N-323a, s/n, 18657 Nigüelas, Granada, Spain",644 26 83 11,https://www.samayma.com/,,4.9,233,,"establishment, gym, health, lodging, point_of_interest",36.9651252,-3.5507671,,OPERATIONAL,,ChIJwTyTTNbtcQ0RXMIfCRufMk8,Granada,Andalucía,España,Sí,4,centro yoga · españa
Cālma Studio - Yoga & Mindfulness,🧘‍♀️ Centro de yoga,"C. Príncipe Faisal de Arabia Saudi, 8, 29620 Torremolinos, Málaga, Spain",662 23 17 30,http://www.studiocalma.com/,calma@studiocalma.com,5,193,,"establishment, gym, health, point_of_interest",36.6339912,-4.4926101,,OPERATIONAL,,ChIJYRazWsH7cg0RDCHbhfziZbU,Málaga,Andalucía,España,Sí,4,centro yoga · españa
Yoga Centre Flow,🧘‍♀️ Centro de yoga,"C. Hilera, 15, Oficina 5, Distrito Centro, 29007 Málaga, Spain",644 02 89 62,http://www.yogacentreflow.com/,,5,182,,"establishment, gym, health, point_of_interest",36.71914,-4.43475,,OPERATIONAL,,ChIJPUhlXJj3cg0RMzDCLn_sQGo,Málaga,Andalucía,España,Sí,4,centro yoga · españa
Yoga Aéreo Malaga - Yogāsana Estudio,🧘‍♀️ Centro de yoga,"C/ Juan Martínez Montañés, 7, LOC 8, Carretera de Cádiz, 29004 Málaga, Spain",610 35 23 41,http://www.yogaaereomalaga.es/,,5,133,,"establishment, gym, health, point_of_interest",36.6924887,-4.457653,,OPERATIONAL,,ChIJzRF6AiX3cg0RFsa1PCThL1k,Málaga,Andalucía,España,Sí,4,centro yoga · españa
YogaOne El Perchel,🧘‍♀️ Centro de yoga,"C. la Serna, 5, Distrito Centro, 29002 Málaga, Spain",638 61 87 69,https://www.yogaone.es/es/elperchel,elperchel@yogaone.es,4.8,162,,"establishment, gym, health, point_of_interest",36.7142774,-4.4300538,,OPERATIONAL,,ChIJTX-r48z3cg0RKhr2rGsRWX0,Málaga,Andalucía,España,Sí,4,centro yoga · españa
Hatha Yoga Málaga,🧘‍♀️ Centro de yoga,"C. Conde de Ureña, 26, Distrito Centro, 29012 Málaga, Spain",,http://www.hathayogamalaga.com/,,5,130,,"establishment, gym, health, point_of_interest",36.7296944,-4.410595,,OPERATIONAL,,ChIJbdtxVsT3cg0RnZlSHHGRPK8,Málaga,Andalucía,España,Sí,4,centro yoga · españa
Ágape Yoga Málaga,🧘‍♀️ Centro de yoga,"C. Fernando de Lesseps, 5, 4B, Distrito Centro, 29005 Málaga, Spain",654 40 58 52,http://agapeyogamalaga.com/,,5,136,,"establishment, gym, health, point_of_interest",36.7205387,-4.4229443,,OPERATIONAL,,ChIJ3drnbYT3cg0R9ZlnFr6DkY4,Málaga,Andalucía,España,Sí,4,centro yoga · españa
New Concept Tarifa,🧘‍♀️ Centro de yoga,"C. Cánovas del Castillo, 7, 11380 Tarifa, Cádiz, Spain",600 32 08 20,https://nctarifa.wodbuster.com/,,4.9,127,,"establishment, gym, health, point_of_interest",36.017144,-5.606096,,OPERATIONAL,,ChIJYXodYfaODA0RRFrTATMG4kM,Cádiz,Andalucía,España,Sí,4,centro yoga · españa
Retiros del Búho. Asociación el Alma del Búho,🧘‍♀️ Centro de yoga,"Camino del, Llano de las Maravillas, C. del Rodrigon, 18, 11130 Chiclana de la Frontera, Cádiz, Spain",647 94 79 88,https://www.retirosdelbuho.com/,info@retirosdelbuho.com,5,160,,"establishment, point_of_interest",36.3750343,-6.1264362,,OPERATIONAL,,ChIJm--W7J83DA0Rjxm_EtMIcQg,Cádiz,Andalucía,España,Sí,4,centro yoga · españa
Xtensallconil,🧘‍♀️ Centro de yoga,"C. Virgen de la Luz, 38, 11140 Conil de la Frontera, Cádiz, Spain",667 54 36 44,https://www.pilatesconil.com/,,5,134,,"establishment, gym, health, point_of_interest",36.2757111,-6.0820564,,OPERATIONAL,,ChIJ5-nd6Rs4DA0RwojH2HonVT0,Cádiz,Andalucía,España,Sí,4,centro yoga · españa
Blue Fitness Gyms,🧘‍♀️ Centro de yoga,"Unit 8, Centro Comercial Los Hidalgos, 29692 Manilva, Málaga, Spain",951 90 39 87,http://www.bluefitnessgyms.com/,,4.8,104,,"establishment, gym, health, point_of_interest",36.3495609,-5.2359039,,OPERATIONAL,,ChIJJVgdwGzbDA0RvJFqqCgPfFY,Málaga,Andalucía,España,Sí,4,centro yoga · españa
YOSOYOGA,🧘‍♀️ Centro de yoga,"Calle Juan Illesca Pavón, Edf. Cortesol, Local 3, 29670 San Pedro Alcántara, Málaga, Spain",625 01 08 04,http://www.yosoyoga.com/,,5,174,,"establishment, gym, health, point_of_interest",36.4913501,-4.986983,,OPERATIONAL,,ChIJ1xY2iRUrcw0RLui8PK-0q6Q,Málaga,Andalucía,España,Sí,4,centro yoga · españa
Yoga Eco Health • Inoah,🧘‍♀️ Centro de yoga,"29601 Marbella, Málaga, Spain",663 30 86 42,https://yogaecohealth.com/,,5,130,,"establishment, gym, health, point_of_interest, school, store",36.5081353,-4.8949918,,OPERATIONAL,,ChIJgSE-lQcUxa0Rsk_c1uOPiSw,Málaga,Andalucía,España,Sí,4,centro yoga · españa
Yoga for Balance,🧘‍♀️ Centro de yoga,"C/ Soldado Salvador Tirado, 16, 29640 Fuengirola, Málaga, Spain",650 10 38 58,http://www.jovitayoga.com/,,5,105,,"establishment, gym, health, point_of_interest",36.539373,-4.6228364,,OPERATIONAL,,ChIJTVN83Wricg0R5YFpkGlaI48,Málaga,Andalucía,España,Sí,4,centro yoga · españa
Centro Soham Yoga Ronda,🧘‍♀️ Centro de yoga,"CALLE POLO, Edif. Redondo, Av. Málaga, 27, LOCAL 14A, 29400 Ronda, Málaga, Spain",677 64 08 82,https://sohamyoga.webnode.es/,,5,108,,"establishment, gym, health, point_of_interest",36.7473268,-5.1550905,,OPERATIONAL,,ChIJEzXQDkQxDQ0RF_dVjo2_SJY,Málaga,Andalucía,España,Sí,4,centro yoga · españa
YogaSenzia - Fuengirola - Centro de Yoga - Pilates y Bienestar Interior.,🧘‍♀️ Centro de yoga,"C. Velázquez, nº5, 29651 Las Lagunas de Mijas, Málaga, Spain",637 38 36 47,https://www.yogasenzia.com/,info@yogasenzia.com,5,216,,"establishment, gym, health, point_of_interest, store",36.5455662,-4.6447407,,OPERATIONAL,,ChIJpx2-OHjjcg0RsQruMDZ4moM,Málaga,Andalucía,España,Sí,5,centro yoga · españa
Centro Viviendo La Vida Yoga,🧘‍♀️ Centro de yoga,"C. Ordesa, 24, 29570 Cártama, Málaga, Spain",690 28 09 75,http://viviendolavidayoga.es/,viviendolavidayoga@gmail.com,5,142,,"establishment, gym, health, point_of_interest",36.7089267,-4.6356398,,OPERATIONAL,,ChIJpbbaRmTvcg0RsAtc39z97QU,Málaga,Andalucía,España,Sí,4,centro yoga · españa
Ganesha Experience,🧘‍♀️ Centro de yoga,"C. Barbate, 3, 11150 Vejer de la Frontera, Cádiz, Spain",654 22 80 19,https://ganeshaexperience.com/,contacto@ganeshaexperience.com,5,127,,"establishment, gym, health, point_of_interest",36.2507982,-5.9688314,,OPERATIONAL,,ChIJXcEnSjBFDA0Rq6YXBo5-N3c,Cádiz,Andalucía,España,Sí,5,centro yoga · españa
Estudio de Yoga con Pilar Valencia,🧘‍♀️ Centro de yoga,"Pl. Madrid, 39, 11402 Jerez de la Frontera, Cádiz, Spain",699 21 53 55,http://www.yogajerez.com/,,5,103,,"establishment, gym, health, point_of_interest",36.6895161,-6.1348881,,OPERATIONAL,,ChIJU_uYCb7GDQ0RqJDCuQwySEg,Cádiz,Andalucía,España,Sí,5,centro yoga · españa
"FISIOBAHÍA: Centro de Fisioterapia , Osteopatía y Suelo Pélvico en el Puerto Santa María",🧘‍♀️ Centro de yoga,"Av. de la Libertad, 32, local 4, 11500 El Puerto de Sta María, Cádiz, Spain",956 87 76 08,https://fisiobahia.net/,,5,287,,"establishment, gym, health, physiotherapist, point_of_interest",36.5952806,-6.2439701,,OPERATIONAL,,ChIJS5yz7iHQDQ0RYXA_Gq6QPlY,Cádiz,Andalucía,España,Sí,5,centro yoga · españa
Santosha Centro de Yoga,🧘‍♀️ Centro de yoga,"C. Granja San Ildefonso, 5, 11007 Cádiz, Spain",665 03 59 68,https://yogatrekcadiz.com/,,5,211,,"establishment, gym, health, point_of_interest",36.5218162,-6.2846508,,OPERATIONAL,,ChIJLXd-XWzTDQ0RiiBp-Bu-9xU,Cádiz,Andalucía,España,Sí,5,centro yoga · españa
Salud Sport Fisioterapia y Entrenador Personal,🧘‍♀️ Centro de yoga,"C. Sta. María Soledad, 11, 11008 Cádiz, Spain",692 22 49 98,https://saludsport.es/,,5,811,,"establishment, gym, health, point_of_interest",36.521559,-6.286565,,OPERATIONAL,,ChIJsbTa-M3TDQ0RVBGbYILuRnY,Cádiz,Andalucía,España,Sí,5,centro yoga · españa
Yofluyo Centro,🧘‍♀️ Centro de yoga,"C. de las Magnolias, 35 Comercial, Planta Baja, 11500 El Puerto de Sta María, Cádiz, Spain",640 96 28 71,https://www.yofluyo.com/,,5,107,,"establishment, gym, health, point_of_interest",36.6001095,-6.2504645,,OPERATIONAL,,ChIJJ85VBATRDQ0R2sJUp-w7kEs,Cádiz,Andalucía,España,Sí,4,centro yoga · españa
El Sendero del Yoga,🧘‍♀️ Centro de yoga,"Plaza Emperador Carlos V, 11100 San Fernando, Cádiz, Spain",616 66 69 53,http://elsenderodelyoga.es/,,5,105,,"establishment, gym, health, point_of_interest",36.4561418,-6.2041254,,OPERATIONAL,,ChIJ4YbwNevNDQ0R6HhAuIZtLWs,Cádiz,Andalucía,España,Sí,4,centro yoga · españa
Taube pilates Biar,🧘‍♀️ Centro de yoga,"Av. d'Alacant, 4, 03410 Biar, Alicante, Spain",656 62 69 42,https://pilatesreformer.es/,info@pilatesreformer.es,5,28,,"establishment, gym, health, point_of_interest",38.6272459,-0.763839,,OPERATIONAL,,ChIJg_tVZBHZYw0RO2OoigooIEk,Alicante,Comunidad Valenciana,España,No,1,gimnasio · region de murcia
beKaruna by Paqui Sanchiz | Centro de Yoga y Meditación,🧘‍♀️ Centro de yoga,"Av. Alicante, 25, Bajo 2, 03410 Biar, Alicante, Spain",610 39 19 16,https://www.bekaruna.com/,paqui@bekaruna.com,5,27,,"establishment, gym, health, point_of_interest",38.6288376,-0.7615843,,OPERATIONAL,,ChIJTT82OYPZYw0Rdw0H6AjEQ3c,Alicante,Comunidad Valenciana,España,No,2,gimnasio · region de murcia
Arco Pilates,🧘‍♀️ Centro de yoga,"Carrer Castelar, 17, 03330 Crevillente, Alicante, Spain",644 20 71 17,http://www.arcopilates.es/,bruno@gestinverhogares.com,4.9,36,,"establishment, gym, health, point_of_interest",38.246987,-0.812601,,OPERATIONAL,,ChIJa3YSp0G5Yw0RvKrDBAgEOoM,Alicante,Comunidad Valenciana,España,No,1,gimnasio · region de murcia
ReAlign International YOGA School,🧘‍♀️ Centro de yoga,"C. Velázquez, 57, 03191 Torre de la Horadada, Alicante, Spain",651 54 55 12,http://yogarealign.com/,hola@yogarealign.com,4.9,109,,"establishment, gym, health, point_of_interest",37.8639922,-0.7644409,,OPERATIONAL,,ChIJUZNJtWgPYw0RVxGEDUYXBok,Murcia,Región de Murcia,España,No,1,gimnasio · region de murcia
Renacer pilates reformer,🧘‍♀️ Centro de yoga,"Av. del País Valencià, 87, 03140 Guardamar del Segura, Alicante, Spain",747 46 83 94,http://www.instagram.com/renacer_pilates_reformer/,,5,42,,"establishment, gym, health, point_of_interest",38.0855787,-0.6541596,,OPERATIONAL,,ChIJCXOLbCCtYw0RCT0FKp23gPM,Alicante,Comunidad Valenciana,España,No,1,gimnasio · region de murcia
Surya Yoga,🧘‍♀️ Centro de yoga,"Av. del Águila Imperial, 15, 30860 Puerto de Mazarrón, Murcia, Spain",669 43 70 89,http://www.facebook.com/FlyhighyogaSurya/,,4.9,17,,"establishment, gym, health, point_of_interest",37.5699528,-1.2675799,,OPERATIONAL,,ChIJE7T_mDyhZA0RbaQE0H50kBg,Murcia,Región de Murcia,España,No,2,gimnasio · region de murcia
"Wimbi Adventures - SUP Yoga, Paddle Surf & Snorkel en Cabo de Palos",🧘‍♀️ Centro de yoga,"C. Amoladeras, 30370 Cabo de Palos, Murcia, Spain",611 10 68 29,http://www.supyogamurcia.com/,supyogamurcia@gmail.com,5,142,,"establishment, point_of_interest",37.6344791,-0.7044165,,OPERATIONAL,,ChIJ-c-kPckZYw0Ryi1_IBQ1SEA,Murcia,Región de Murcia,España,No,2,gimnasio · region de murcia
"RST Personal Fitness Elda, Gimnasio · Entrenador personal | Pilates en Elda",🧘‍♀️ Centro de yoga,"plaza mayor, 10, 03600 Elda, Alicante, Spain",688 79 30 79,https://www.resetpersonalfitness.es/,resetfitnesslda@gmail.com,4.9,39,,"establishment, gym, health, point_of_interest",38.4784965,-0.7942671,,OPERATIONAL,,ChIJpTJvSNTEYw0R-zT0fBm0fVE,Alicante,Comunidad Valenciana,España,No,2,gimnasio · region de murcia
Inma Yago Juan - Pilates Aereo en Yecla,🧘‍♀️ Centro de yoga,"C. Játiva, 4, 30510 Yecla, Murcia, Spain",650 95 45 52,https://www.akawiadventure.com/,info@akawiadventure.com,5,89,,"establishment, gym, health, point_of_interest",38.6050536,-1.1091491,,OPERATIONAL,,ChIJdZVhu9H9Yw0RIkfGe0HHoDs,Murcia,Región de Murcia,España,No,2,gimnasio · region de murcia
QUALIFE LA MANGA | Entrenamiento y Pilates Máquina en La Manga,🧘‍♀️ Centro de yoga,"Galerías El Flamenco, Gran Vía de la Manga, Km 4, Salida 37, 30380 La Manga, Murcia, Spain",601 90 18 54,https://qualifesalud.com/,info@roman.conecta-2s.com,5,176,,"establishment, gym, health, point_of_interest",37.6692465,-0.7312706,,OPERATIONAL,,ChIJsdiSfkQZYw0RHNVKnl20484,Murcia,Región de Murcia,España,No,1,gimnasio · region de murcia
The Club Fitness & Pilates Experience,🧘‍♀️ Centro de yoga,"Calle Jabonerías, 11, 30201 Cartagena, Murcia, Spain",604 86 31 56,https://www.instagram.com/theclub_cartagena/,,4.8,52,,"establishment, health, point_of_interest",37.6030357,-0.9885906,,OPERATIONAL,,ChIJQ1AgXBBDYw0RjC0Ikb6yLt8,Murcia,Región de Murcia,España,No,1,gimnasio · region de murcia
Pilates TF,🧘‍♀️ Centro de yoga,"Av. de Murcia, 9, 30520 Jumilla, Murcia, Spain",638 32 93 52,https://pilatestf.es/,info@pilatestf.es,4.9,18,,"establishment, gym, health, point_of_interest",38.4759138,-1.3212911,,OPERATIONAL,,ChIJqc73Z6kPZA0Rrbff3yhAyNg,Murcia,Región de Murcia,España,No,1,gimnasio · region de murcia
La Caléndula Pilates Y Yoga,🧘‍♀️ Centro de yoga,"C. Sacerdote, 11D, 02400 Hellín, Albacete, Spain",637 92 39 61,https://www.instagram.com/lacalendula.pilatesyoga/?hl=es,,4.9,26,,"establishment, gym, health, point_of_interest",38.5107154,-1.6969566,,OPERATIONAL,,ChIJaTe3laEvZA0RhSBiZiJjxP0,Albacete,Castilla-La Mancha,España,No,1,gimnasio · region de murcia
Raíz yoga studio,🧘‍♀️ Centro de yoga,"C. Luis de Góngora, 34, 30180 Bullas, Murcia, Spain",618 30 36 76,https://raizyogastudio.com/,raizyogastudio@gmail.com,5,16,,"establishment, gym, health, point_of_interest",38.0461181,-1.6662735,,OPERATIONAL,,ChIJCfo51ghZZA0R9tarcOzmoWI,Murcia,Región de Murcia,España,No,1,gimnasio · region de murcia
Vida Nova Pilates & Fitness,🧘‍♀️ Centro de yoga,"C. Marcos Redondo, 30201 Cartagena, Murcia, Spain",868 61 35 04,http://vidanovapilates.com/,,4.5,38,,"establishment, gym, health, point_of_interest",37.6042811,-0.9906842,,OPERATIONAL,,ChIJTyMY0OlDYw0RgG4EyKwkbT4,Murcia,Región de Murcia,España,No,2,gimnasio · region de murcia
Pilates Funcional María Jiménez,🧘‍♀️ Centro de yoga,"C. de Cartagena, 30, 30880 Águilas, Murcia, Spain",611 07 39 66,https://www.instagram.com/pilatesfuncionalmaria/,,5,98,,"establishment, gym, health, point_of_interest",37.4109792,-1.5759603,,OPERATIONAL,,ChIJHarPQf7JZA0Rbek58-suSFk,Murcia,Región de Murcia,España,No,1,gimnasio · region de murcia
Pilates Águilas Emmaluna,🧘‍♀️ Centro de yoga,"Armando, C. Armando Muñoz Calero, 10, 30880 Águilas, Murcia, Spain",607 87 74 92,https://eluna-fitness.jimdosite.com/,emmaluna.es@gmail.com,5,32,,"establishment, gym, health, point_of_interest",37.4048703,-1.5853024,,OPERATIONAL,,ChIJq9WHZLDJZA0R7d1lmCivecA,Murcia,Región de Murcia,España,No,2,gimnasio · region de murcia
Centro de Pilates y Yoga Unalome Rooms,🧘‍♀️ Centro de yoga,"C. Rulador, 2, 04800 Albox, Almería, Spain",722 46 95 70,https://www.momoyoga.com/unalome-rooms/login,unalomerooms@gmail.com,5,35,,"establishment, gym, health, point_of_interest",37.3850757,-2.1384589,,OPERATIONAL,,ChIJCTSBw-o3ZQ0RjKy_G7zm7H0,Almería,Andalucía,España,No,1,gimnasio · region de murcia
Postural Clínica de Fisioterapia y Pilates,🧘‍♀️ Centro de yoga,"C. Alberola, 37, Bajo, 03007 Alicante (Alacant), Alicante, Spain",622 04 55 31,https://clinica-postural.es/,clinicapostural@menachesfisioterapia.com,5,39,,"establishment, gym, health, physiotherapist, point_of_interest",38.3409865,-0.4989351,,OPERATIONAL,,ChIJH4LeonA3Yg0RgeIYiaFdojQ,Alicante,Comunidad Valenciana,España,Sí,5,fisioterapeuta · region de murcia
Oltar Wellness Center | Osteopatía y Pilates,🧘‍♀️ Centro de yoga,"C. Jacinto Benavente, 15, 30730 San Javier, Murcia, Spain",667 18 49 26,https://www.oltar.es/,osteopatiaemiliaoliver@gmail.com,5,20,,"establishment, gym, health, point_of_interest",37.7984558,-0.8296421,,OPERATIONAL,,ChIJH1aB5sgRYw0R3Mxn8NMduNo,Murcia,Región de Murcia,España,No,1,fisioterapeuta · region de murcia
FT STUDIO - Pilates & Personal Training,🧘‍♀️ Centro de yoga,"Alameda de Cervantes, Nº60, 30800 Lorca, Murcia, Spain",682 70 65 15,https://ftstudiolorca.com/,info@ftstudiolorca.com,4.8,53,,"establishment, gym, health, physiotherapist, point_of_interest",37.6644918,-1.6950396,,OPERATIONAL,,ChIJ7eycD8rnZA0RRjlBZLbD3FU,Murcia,Región de Murcia,España,Sí,5,fisioterapeuta · region de murcia
"FISIOTERAPIA ,ESTUDIO DE PILATES Y ENTRENAMIENTO FUNCIONAL",🧘‍♀️ Centro de yoga,"Av. Rey Juan Carlos I, 81, 30816 La Hoya, Murcia, Spain",617 01 15 26,http://www.fisioactivalahoya.es/,,5,28,,"establishment, gym, health, point_of_interest",37.7104597,-1.5959258,,OPERATIONAL,,ChIJHwKi41PrZA0RsM3E0tO27m8,Murcia,Región de Murcia,España,Sí,5,fisioterapeuta · region de murcia
