Nombre,Categoría,Dirección,Teléfono,Web,Email,Valoración,Nº Reseñas,Nivel Precio,Tipos Google,Latitud,Longitud,Horarios,Estado,Google Maps,Place ID,Provincia,Región,País,Web válida (IA),Calidad (IA),Búsqueda
Escuela Nidhan - Pamplona,🧘‍♀️ Centro de yoga,"Calle Berriobide, 36, 31013 Ansoáin, Navarra, Spain",626 61 43 27,https://www.escuelanidhan.com/,escuelanidhan@gmail.com,5,130,,"establishment, gym, health, point_of_interest",42.8340721,-1.6464926,,OPERATIONAL,,ChIJPWfIDu6SUA0RMEvUxQRDRRg,Navarra,Comunidad Foral de Navarra,España,No,2,centro yoga · españa
Espacio de Movimiento y Bienestar Ainhoa Iturgaiz,🧘‍♀️ Centro de yoga,"C. Bardenas Reales, 50, 31621 Sarriguren, Navarra, Spain",626 40 46 15,https://www.ainhoaiturgaiz.es/,info@ainhoaiturgaiz.es,5,155,,"establishment, gym, health, point_of_interest",42.8094133,-1.5940475,,OPERATIONAL,,ChIJoW0CJByVUA0R-hEYg3tDcxw,Navarra,Comunidad Foral de Navarra,España,No,2,centro yoga · españa
"Yoga Natur | Retiros, Yoga y Montaña",🧘‍♀️ Centro de yoga,"Avda. El, C. Ral, 22466 Castejón de Sos, Huesca, Spain",655 26 58 30,http://www.yoganaturbenasque.com/,yoganaturbenasque@gmail.com,5,112,,"establishment, point_of_interest",42.5122781,0.4917602,,OPERATIONAL,,ChIJF5p5IprXpxIRo2UgzrKmwiU,Huesca,Aragón,España,No,2,centro yoga · españa
"Casa Cuadrau: Yoga, Art & Nature in the Pyrenees",🧘‍♀️ Centro de yoga,"C. Única, s/n, 22375 Vio, Huesca, Spain",622 01 66 48,http://www.casacuadrau.org/,info@casacuadrau.org,4.9,188,,"establishment, health, point_of_interest",42.5420956,0.054551,,OPERATIONAL,,ChIJ0QZZwSL-pxIRlaQ95g4ThKo,Huesca,Aragón,España,No,2,centro yoga · españa
Tafallako Igerilekuak,🧘‍♀️ Centro de yoga,"C. Ábaco, 54, 31300 Tafalla, Navarra, Spain",948 70 44 91,http://cdtafalla.com/,info.cdtafalla@masquatro.com,4.2,298,,"establishment, gym, health, point_of_interest",42.5213356,-1.679316,,OPERATIONAL,,ChIJw9i54R54Wg0RbgLvVJb57Go,Navarra,Comunidad Foral de Navarra,España,No,2,centro yoga · españa
Escuela de Yoga Integral Mahashakti,🧘‍♀️ Centro de yoga,"Paraje Erlosiana, 143, 31866 Ujué, Navarra, Spain",650 06 00 65,http://escuelamahashakti.com/,info@escuelamahashakti.com,4.7,101,,"establishment, gym, health, point_of_interest",42.445096,-1.435656,,OPERATIONAL,,ChIJDXGy8qIOWg0RCQ7Uo_zLNi8,Navarra,Comunidad Foral de Navarra,España,No,2,centro yoga · españa
Yoga Logroño: ESCUELA ANANDA,🧘‍♀️ Centro de yoga,"C. María Teresa Gil de Gárate, 72, 74, 26002 Logroño, La Rioja, Spain",659 43 69 36,https://www.yogaanandalogrono.es/,anandaescueladeyoga@gmail.com,5,212,,"establishment, gym, health, point_of_interest",42.4588635,-2.4510319,,OPERATIONAL,,ChIJ8_G3eU-rWg0RMVmDMwkbris,La Rioja,La Rioja,España,No,1,centro yoga · españa
Pilates y tú,🧘‍♀️ Centro de yoga,"P.º Carlos Fernández Casado, 12, bajo, 26007 Logroño, La Rioja, Spain",654 34 62 46,https://www.pilatesytu.com/,contacto@pilatesytu.com,4.9,106,,"establishment, gym, health, point_of_interest",42.4601374,-2.4686641,,OPERATIONAL,,ChIJqcgGMMxVRQ0R_OI-Zxm3tmo,Álava,País Vasco,España,No,2,centro yoga · españa
Centro Cultural Manuel Benito Moliner (antiguo Matadero),🧘‍♀️ Centro de yoga,"Av. de Martínez de Velasco, 4, 22005 Huesca, Spain",974 21 36 93,https://www.huesca.es/-/centro-cultural-manuel-benito-moliner?redirect=/ayuntamiento/tramites-y-gestiones/instalaciones-y-equipamientos/culturales,038914d637e44be88fa692777d1def3c@huesca.es,4.3,315,,"establishment, point_of_interest",42.1351796,-0.4119175,,OPERATIONAL,,ChIJgwtb3UpEWA0RAxhMlwAwhTY,Zaragoza,Aragón,España,No,2,centro yoga · españa
Centro Bienestar JANAKI YOGA,🧘‍♀️ Centro de yoga,"C. Corona de Aragón, 34, 50800 Zuera, Zaragoza, Spain",657 53 45 89,http://www.janakiyoga.com/,info@janakiyoga.com,5,106,,"establishment, gym, health, point_of_interest",41.8705541,-0.7854135,,OPERATIONAL,,ChIJT0jrg0cJWQ0RObTkSjz8KR4,Zaragoza,Aragón,España,No,2,centro yoga · españa
Numantium Estudio,🧘‍♀️ Centro de yoga,"C. San Juan, 4, 42002 Soria, Spain",685 97 58 15,http://www.numantium.com/,info@numantium.com,5,105,,"establishment, gym, health, point_of_interest",41.7635538,-2.4654883,,OPERATIONAL,,ChIJh0fOB87SRA0R-VP4SR20Ros,Soria,Castilla y León,España,No,1,centro yoga · españa
Zona Fitness Lleida,🧘‍♀️ Centro de yoga,"Gran Passeig de Ronda, 55, 57, 25006 Lleida, Spain",623 18 14 19,http://www.zonafitnesslleida.com/,info@zonafitnesslleida.com,4.7,137,,"establishment, gym, health, point_of_interest",41.6158325,0.6126193,,OPERATIONAL,,ChIJH4XGFxfgphIRqZINL7Hg4ho,Lleida,Cataluña,España,No,1,centro yoga · españa
Sparta Sport Center,🧘‍♀️ Centro de yoga,"Av. Prat de la Riba, 94, 25005 Lleida, Spain",689 14 40 16,https://spartasportcenter.com/lleida/,info@spartasportcenter.com,4.2,636,,"establishment, gym, health, point_of_interest",41.62434,0.63166,,OPERATIONAL,,ChIJ3ckuN0DgphIR-RFXc8PDfv4,Tarragona,Cataluña,España,No,1,centro yoga · españa
Equilibrium Cosment,🧘‍♀️ Centro de yoga,"Carrer del Riu Ebre, 31, 25001 Lleida, Spain",973 60 61 19,http://www.equilibriumcosment.com/,info@equilibriumcosment.com,4.6,115,,"establishment, health, point_of_interest",41.6091795,0.6309759,,OPERATIONAL,,ChIJ-1LdtXrgphIRasy-Y3F6CMs,Lleida,Cataluña,España,No,1,centro yoga · españa
Ananda Ioga,🧘‍♀️ Centro de yoga,"Carrer Torres de Sanui, 1, 25006 Lleida, Spain",973 26 65 71,http://www.anandaioga.com/,info@anandaioga.com,5,167,,"establishment, gym, health, point_of_interest",41.617479,0.619472,,OPERATIONAL,,ChIJURpcJRXgphIR9evwH-aqnUE,Tarragona,Cataluña,España,No,2,centro yoga · españa
Royal Lleida,🧘‍♀️ Centro de yoga,"Carrer Baró de Maials, 117, 25005 Lleida, Spain",973 10 01 33,http://royallleida.com/,info@royallleida.es,4.2,521,,"establishment, gym, health, point_of_interest",41.6294168,0.6259359,,OPERATIONAL,,ChIJmfCCV0_gphIRRhEQo64usY0,Lleida,Cataluña,España,No,1,centro yoga · españa
Centre Dhamma,🧘‍♀️ Centro de yoga,"Carrer de Josep Carner, s/n, 25001 Lleida, Spain",607 23 72 22,http://www.centredhamma.com/,centredhamma@gmail.com,4.9,216,,"establishment, food, gym, health, point_of_interest",41.6117675,0.6351943,,OPERATIONAL,,ChIJKVjq4fvhphIRJxqLwnJbH1o,Tarragona,Cataluña,España,No,2,centro yoga · españa
Vidha Hot Yoga,🧘‍♀️ Centro de yoga,"C. de Tomás Pelayo, 30, Casablanca, 50009 Casablanca, Zaragoza, Spain",660 57 26 64,https://vidhahotyoga.com/,hola@vidhahotyoga.com,4.8,114,,"establishment, gym, health, point_of_interest",41.6323803,-0.9100305,,OPERATIONAL,,ChIJFeaYe8drWQ0RSx8KljP9000,Zaragoza,Aragón,España,No,1,centro yoga · españa
Yoga y Mindfulness Zaragoza,🧘‍♀️ Centro de yoga,"Calle Andador Luis Puntes Gracia, 4, 50008 Zaragoza, Spain",654 49 69 86,https://www.mindfulnessyogazaragoza.es/,yogawell@outlook.es,5,173,,"establishment, gym, health, point_of_interest, school",41.640959,-0.880348,,OPERATIONAL,,ChIJpRYUfOMUWQ0RWqzxm1RgcOg,Zaragoza,Aragón,España,No,1,centro yoga · españa
Corporal ATC & Yoga Studio,🧘‍♀️ Centro de yoga,"C. de Francisco Pizarro, 4, 50004 Zaragoza, Spain",638 76 69 12,https://corporalatc.com/,corporalatc@gmail.com,5,100,,"establishment, gym, health, point_of_interest",41.6487185,-0.8880938,,OPERATIONAL,,ChIJM5FlwcIUWQ0ReEpKQ-Ijheo,Zaragoza,Aragón,España,No,1,centro yoga · españa
3Ventur,🧘‍♀️ Centro de yoga,"Av. de Barcelona, 10, 12500 Vinaròs, Castelló, Spain",633 97 02 36,http://3ventur.com/,info@3ventur.com,5,100,,"establishment, point_of_interest",40.4765531,0.4742783,,OPERATIONAL,,ChIJTVN_zjsI9Y8R5LjsLoe0ZNg,Tarragona,Cataluña,España,No,2,centro yoga · españa
Gimnasio Free Time,🧘‍♀️ Centro de yoga,"Carretera San Blas, Km. 1, 44195, Teruel, Spain",978 60 19 49,http://www.gimnasiofreetimeteruel.com/,recepcion@gimnasiofreetimeteruel.com,4.8,142,,"establishment, gym, health, point_of_interest",40.3530248,-1.1303325,,OPERATIONAL,,ChIJ93VJ3oVzXg0RwskRs3sMCZI,Teruel,Aragón,España,No,2,centro yoga · españa
SURYA BIKEPACKING,🧘‍♀️ Centro de yoga,"Av. de Sagunto, 55, 44002 Teruel, Spain",636 83 48 08,https://suryabikepacking.com/,info@suryabikepacking.com,4.9,155,,"bicycle_store, establishment, gym, health, point_of_interest, store",40.3333153,-1.1009697,,OPERATIONAL,,ChIJh0bnTxpzXg0R42J230661bQ,Teruel,Aragón,España,No,2,centro yoga · españa
Centro Calima. Centro de retiros y meditación.,🧘‍♀️ Centro de yoga,"Carrer Nova Malvarrosa, 11, 46149 Gilet, Valencia, Spain",682 82 55 64,http://centrocalima.com/,retiros.calima@gmail.com,4.9,203,,"establishment, gym, health, lodging, point_of_interest",39.6794273,-0.3371184,,OPERATIONAL,,ChIJYTYHVllrYA0R7Ia-sdyT7UI,Valencia,Comunidad Valenciana,España,No,2,centro yoga · españa
Art On Yoga + Art On You By Patricia Bonet,🧘‍♀️ Centro de yoga,"Carrer Azahar, 4, 12560 Benicàssim, Castelló, Spain",630 94 33 10,https://patriciabonet.es/,art@patriciabonet.es,5,101,,"establishment, gym, health, point_of_interest",40.0417881,0.0529661,,OPERATIONAL,,ChIJJ2hwssIBoBIRTn3_PiV5W8Y,Tarragona,Cataluña,España,No,2,centro yoga · españa
Retiros de yoga Taotrips,🧘‍♀️ Centro de yoga,"cueva morica, 46370, Valencia, Spain",634 48 30 68,https://www.taotrips.com/,info@taotrips.com,5,123,,"establishment, gym, health, point_of_interest",39.4875026,-0.7402484,,OPERATIONAL,,ChIJ28o5LyXxYA0R0-72F3k1zio,Valencia,Comunidad Valenciana,España,No,2,centro yoga · españa
Qactiva,🧘‍♀️ Centro de yoga,"C. Fermín Caballero, 3, 4ª planta, 16004 Cuenca, Spain",969 02 05 18,http://www.qactiva.com/,info@qactiva.com,4.9,106,,"establishment, gym, health, point_of_interest",40.069733,-2.1359087,,OPERATIONAL,,ChIJU56JRaFnXQ0Rz9FVmRAl9O0,Cuenca,Castilla-La Mancha,España,No,2,centro yoga · españa
Gimnasio Sparta Sport Center Cuenca - Centro Comercial El Mirador,🧘‍♀️ Centro de yoga,"Centro Comercial El Mirador, Av del Mediterráneo, s/n, 16004 Cuenca, Spain",637 62 76 61,https://spartasportcenter.com/cuenca/,cuenca@spartasportcenter.com,4.5,419,,"establishment, gym, health, point_of_interest",40.0540711,-2.1223839,,OPERATIONAL,,ChIJexidyixnXQ0RxNi-tnltyRI,Cuenca,Castilla-La Mancha,España,No,2,centro yoga · españa
Centro Deportivo Stabia,🧘‍♀️ Centro de yoga,"C. Ebanistas, 06800 Mérida, Badajoz, Spain",924 37 01 32,http://stabiamerida.com/,info@stabiamerida.com,4.4,162,,"establishment, gym, health, point_of_interest, spa",38.9060502,-6.3638359,,OPERATIONAL,,ChIJzQ3nrNcmFA0RkRm77L3Cyrc,Badajoz,Extremadura,España,No,2,centro yoga · españa
Polideportivo la Granadilla,🧘‍♀️ Centro de yoga,"C. José Miguel Sánchez Hueso, 57, 06011 Badajoz, Spain",924 21 00 67,http://www.aytobadajoz.es/pt/fmd/instalaciones/instalacion/1468/cdm-la-granadilla,contacto@aytobadajoz.es,4.1,1649,,"establishment, point_of_interest",38.8619232,-7.0034909,,OPERATIONAL,,ChIJO9L2fqrmFg0R6U5_An64lM4,Badajoz,Extremadura,España,No,2,centro yoga · españa
BE A RAINBOW,🧘‍♀️ Centro de yoga,"Av. Luis Movilla, 8, 06011 Badajoz, Spain",606 90 31 33,http://www.bearainbow.com/,bearainbowbadajoz@gmail.com,4.9,157,,"establishment, gym, health, point_of_interest",38.863654,-6.984782,,OPERATIONAL,,ChIJFcRNuDDkFg0RFFWcJ9t0Mek,Badajoz,Extremadura,España,No,2,centro yoga · españa
Shock Fitness Center,🧘‍♀️ Centro de yoga,"Portalegre, 14, 06007 Badajoz, Spain",623 03 98 37,http://www.shockcenter.es/,info@shockcenter.es,4.9,102,,"establishment, gym, health, point_of_interest",38.8888794,-6.9803531,,OPERATIONAL,,ChIJpaF1_EPkFg0RYuANbC5RZlg,Badajoz,Extremadura,España,Sí,5,centro yoga · españa
Centro Deportivo Q-FITLIFE,🧘‍♀️ Centro de yoga,"C. Isabel Oyarzábal, 18800 Baza, Granada, Spain",858 99 57 00,http://www.q-fitlife.com/,baza@q-fitlife.com,4.8,374,,"establishment, gym, health, physiotherapist, point_of_interest",37.4942857,-2.7749239,,OPERATIONAL,,ChIJ5yTuSN_pbw0R5WvEdBYGWIA,Almería,Andalucía,España,No,2,centro yoga · españa
FisNatur,🧘‍♀️ Centro de yoga,"Av. Andalucía, 71, 23660 Alcaudete, Jaén, Spain",669 10 43 01,http://www.fisnatur.com/,info@fisnatur.com,4.9,103,,"establishment, gym, health, point_of_interest",37.5929651,-4.0779706,,OPERATIONAL,,ChIJHUSAsI2_bQ0RTMy5JCA36Xs,Córdoba,Andalucía,España,No,2,centro yoga · españa
Sano Úbeda,🧘‍♀️ Centro de yoga,"C. Risquillo Bajo, 10, 23400 Úbeda, Jaén, Spain",953 75 78 76,http://sanocenter.es/,info@sanocenter.es,4.9,162,,"establishment, gym, health, point_of_interest",38.0170555,-3.3640565,,OPERATIONAL,,ChIJD_j5J4rzbg0RZ9VfC4S3wzw,Jaén,Andalucía,España,Sí,5,centro yoga · españa
N1 Arrayanes Fitness Center,🧘‍♀️ Centro de yoga,"C. Arrayanes, 39 sotano, 23600 Martos, Jaén, Spain",953 55 11 88,http://www.arrayanesfitnesscenter.com/,gimnasio@arrayanesfitnesscenter.com,4.7,188,,"establishment, gym, health, point_of_interest",37.7191921,-3.9736913,,OPERATIONAL,,ChIJNeaVQMLFbQ0RvdNYjYzEqHo,Jaén,Andalucía,España,Sí,5,centro yoga · españa
OKEYMAS Andújar,🧘‍♀️ Centro de yoga,"Avd. Juan Pablo II, 23740 Andújar, Jaén, Spain",658 75 30 07,https://okeymas.es/gimnasio-andujar/,info@okeymas.es,4.5,241,,"establishment, gym, health, point_of_interest",38.0415534,-4.0387413,,OPERATIONAL,,ChIJ9Rgh_603bA0R-xf0bbftF2U,Jaén,Andalucía,España,Sí,5,centro yoga · españa
La Carismática,🧘‍♀️ Centro de yoga,"Av. de Andalucía, 88, 23006 Jaén, Spain",648 41 89 97,https://www.lacarismatica.com/,hola@lacarismatica.com,5,136,,"establishment, gym, health, point_of_interest",37.7787722,-3.8067849,,OPERATIONAL,,ChIJl8Ay-mFlFqAR6ZNuqIEj2aw,Jaén,Andalucía,España,No,2,centro yoga · españa
STUDIO PILATES Anabel Manjón,🧘‍♀️ Centro de yoga,"Pje. José Flores ""Cámara"", 2, Poniente Sur, 14005 Córdoba, Spain",611 61 82 95,http://www.pilatesanabelmanjon.es/,pilatesanabelmanjon@gmail.com,4.9,125,,"establishment, gym, health, point_of_interest",37.8799008,-4.7985887,,OPERATIONAL,,ChIJZwjro6AgbQ0R6zp0-aiybWk,Córdoba,Andalucía,España,No,2,centro yoga · españa
STUDIO DE PILATES MIREYA IRURZUN,🧘‍♀️ Centro de yoga,"C. Francisco Rabal, Noroeste, 14006 Córdoba, Spain",620 88 50 20,https://pilatesmireyairurzun.com/,info@pilatesmireyairurzun.com,5,123,,"establishment, gym, health, point_of_interest",37.8934902,-4.7824861,,OPERATIONAL,,ChIJEyXCDG_fbA0RgtOvVfnXhAs,Córdoba,Andalucía,España,Sí,5,centro yoga · españa
"Centro Nura Fisioterapia, Osteopatía, Suelo Pélvico, Pilates",🧘‍♀️ Centro de yoga,"Residencial la Hiniesta, Rda. de Capuchinos, 2, local 14e, Casco Antiguo, 41003 Sevilla, Spain",639 25 19 54,https://www.nurafisioterapia.com/,info@nurafisioterapia.com,4.9,107,,"establishment, gym, health, point_of_interest",37.3999711,-5.9846454,,OPERATIONAL,,ChIJVVM-vcttEg0RIZt_C_D7bjw,Cádiz,Andalucía,España,No,2,centro yoga · españa
Mindfulness y Meditación Sevilla (Nacho Luque),🧘‍♀️ Centro de yoga,"C. Alfarería, 27, 41010 Sevilla, Spain",644 03 96 35,https://tumindfulness.com/?utm_source=mybusiness,correoelectronico@ejemplo.com,5,726,,"establishment, gym, health, point_of_interest",37.384979,-6.005218,,OPERATIONAL,,ChIJAwCcWWtsEg0RoqoJBKYaWIA,Sevilla,Andalucía,España,Sí,5,centro yoga · españa
Centro de Retiros y Formacion Yoga Vida,🧘‍♀️ Centro de yoga,"Carretera S-186 Los Lagos del Serrano km 2,2 (Puerto Cabero, 41880 El Ronquillo, Sevilla, Spain",654 69 52 26,https://yogavida.es/,info@yogavida.es,5,121,,"establishment, gym, health, point_of_interest",37.7214573,-6.1557318,,OPERATIONAL,,ChIJT2oOSYozEg0R_CWQQydv4oQ,Huelva,Andalucía,España,No,1,centro yoga · españa
RETIROS DE BIENESTAR & MINDFULNESS EVOLUCION CENTER,🧘‍♀️ Centro de yoga,"C. Real, 4, 21209 Corteconcepción, Huelva, Spain",625 15 11 65,https://evolucion.center/,reservas@evolucion.center,5,111,,"establishment, health, point_of_interest",37.8971867,-6.5091657,,OPERATIONAL,,ChIJ3WukynFtEg0Rctc_pg7ykXY,Huelva,Andalucía,España,No,1,centro yoga · españa
"Centro Kali | Yoga, pilates y terapias naturales en Granada",🧘‍♀️ Centro de yoga,"Calle Prof. Agustín Escribano, Local 5, Bajo, Ronda, 18004 Granada, Spain",617 77 59 11,http://www.centrokali.com/,ejemplo@kali.com,5,151,,"establishment, gym, health, point_of_interest",37.1650696,-3.6062254,,OPERATIONAL,,ChIJX3WL0mv9cQ0RPdCLf0ZqTxM,Granada,Andalucía,España,No,1,centro yoga · españa
Tatami Spirit,🧘‍♀️ Centro de yoga,"C. Lugar Camino de Huetor, 5, 29713 Los Romanes, Málaga, Spain",609 59 32 51,https://yogacurso.es/,escuela@yogacurso.es,4.9,140,,"establishment, gym, health, point_of_interest",36.8720987,-4.1855446,,OPERATIONAL,,ChIJC1nED3tCcg0RW3PSvx0s29k,Málaga,Andalucía,España,Sí,5,centro yoga · españa
Infinity Fitness Life Montilla,🧘‍♀️ Centro de yoga,"C. Antonio Gala, 4, 14550 Montilla, Córdoba, Spain",623 16 32 75,http://infinityfitnesslife.es/,fitnesslifeinfinity@gmail.com,5,154,,"establishment, gym, health, point_of_interest",37.5832365,-4.6423209,,OPERATIONAL,,ChIJhbh8yRgTbQ0RgBzPCfLaRBk,Córdoba,Andalucía,España,No,1,centro yoga · españa
Hacia tu paz interior: Yoga - Sonidos - Retiros,🧘‍♀️ Centro de yoga,"En Hamsa Centro de Bienestar, C. Dolores Pérez Cerralbo, 15, B, 41530 Morón de la Frontera, Sevilla, Spain",670 56 04 33,https://haciatupazinterior.com/,shantidevakaur@gmail.com,5,146,,"establishment, gym, health, point_of_interest",37.1222485,-5.4609182,,OPERATIONAL,,ChIJzVYIXdVhDQ0RZQkYeI1KLFw,Sevilla,Andalucía,España,No,1,centro yoga · españa
Estudio Ganesha Sevilla. Clases de Pilates y Yoga. Coaching. Dietética nutrición.,🧘‍♀️ Centro de yoga,"Av. de Emilio Lemos, 2, 2° Planta. Mod. 207.1, 41020 Sevilla, Spain",652 93 25 08,http://www.estudioganeshasevilla.com/,info@estudioganeshasevilla.com,4.8,107,,"establishment, gym, health, point_of_interest",37.40111,-5.92525,,OPERATIONAL,,ChIJ2Wjb9DNvEg0R6UCAGC-IITU,Sevilla,Andalucía,España,No,1,centro yoga · españa
Rocío Luque Yoga,🧘‍♀️ Centro de yoga,"C. Heliotropo, 4, Casco Antiguo, 41003 Sevilla, Spain",623 76 92 61,https://rocioluque.yoga/,hola@rocioluque.yoga,5,122,,"establishment, gym, health, point_of_interest",37.3967284,-5.9886744,,OPERATIONAL,,ChIJu56MRyxtEg0R7qehSK1bIzg,Sevilla,Andalucía,España,No,1,centro yoga · españa
Espacio Para El Yoga,🧘‍♀️ Centro de yoga,"Av. de las Ciencias, 11, 2-D, 41020 Sevilla, Spain",627 48 62 61,http://www.espacioparaelyoga.com/,contacto@espacioparaelyoga.com,4.9,115,,"establishment, gym, health, point_of_interest",37.3927637,-5.9207296,,OPERATIONAL,,ChIJ7fWOEepvEg0RHpyagByZas8,Sevilla,Andalucía,España,Sí,5,centro yoga · españa
Dhyana Vayus Yoga La Rinconada,🧘‍♀️ Centro de yoga,"C. Huerta del Cura, 11, A, 41309 La Rinconada, Sevilla, Spain",633 50 58 53,https://www.yogadianavayus.com/,yogalarinconada@gmail.com,5,112,,"establishment, gym, health, point_of_interest",37.4852,-5.98007,,OPERATIONAL,,ChIJQxw7V_5pEg0R0ggkCPd4ZZk,Sevilla,Andalucía,España,Sí,5,centro yoga · españa
Instituto Europeo Neoyoga,🧘‍♀️ Centro de yoga,"C. Al-Andalus, 6, 41702 Dos Hermanas, Sevilla, Spain",651 34 76 40,http://www.neoyoga.es/,info@neoyoga.es,5,106,,"establishment, gym, health, point_of_interest",37.2753665,-5.9259324,,OPERATIONAL,,ChIJGbcKZfZwEg0RdT3GtC4F-k8,Huelva,Andalucía,España,No,1,centro yoga · españa
Polideportivo Municipal La Palma del Condado,🧘‍♀️ Centro de yoga,"Avenida de la Palma Club de Futbol, 7, 21700 La Palma del Condado, Huelva, Spain",959 40 02 15,http://www.lapalmadelcondado.org/,ayuntamiento@lapalmadelcondado.org,4.2,476,,"establishment, point_of_interest",37.3820735,-6.5502011,,OPERATIONAL,,ChIJo7JquCTyEQ0R4R6JKnBaKcE,Huelva,Andalucía,España,Sí,5,centro yoga · españa
"𝐂𝐥𝐢𝐧𝐢𝐜𝐚 𝐒𝐚𝐥𝐮𝐱. 𝐅𝐢𝐬𝐢𝐨𝐭𝐞𝐫𝐚𝐩𝐢𝐚, 𝐎𝐬𝐭𝐞𝐨𝐩𝐚𝐭𝐢𝐚, 𝐒𝐭𝐮𝐝𝐢𝐨 𝐝𝐞 𝐘𝐨𝐠𝐚 𝐲 𝐏𝐢𝐥𝐚𝐭𝐞𝐬 𝐞𝐧 𝐇𝐮𝐞𝐥𝐯𝐚.",🧘‍♀️ Centro de yoga,"C. Amado de Lázaro, 7, 21002 Huelva, Spain",653 38 15 58,https://www.clinicasalux.es/,amoro@clinicasalux.es,4.9,312,,"establishment, gym, health, physiotherapist, point_of_interest",37.2606773,-6.9528499,,OPERATIONAL,,ChIJ6YM8z_3PEQ0RC-3TtU64rWQ,Huelva,Andalucía,España,No,1,centro yoga · españa
Lamiya Wellness & Social Club,🧘‍♀️ Centro de yoga,"C. Aitana, 28, 21120 Aljaraque, Huelva, Spain",859 99 48 88,https://www.lamiya.es/,info@lamiya.es,4.6,145,,"establishment, point_of_interest",37.2918382,-6.9910883,,OPERATIONAL,,ChIJkR9Jk3nPEQ0REu0Cs1xR7Zk,Huelva,Andalucía,España,No,1,centro yoga · españa
Sol Viegas Iyengar Yoga & Massage,🧘‍♀️ Centro de yoga,"R. dos Estorninhos 37, 8135-038 Almancil, Portugal",918 279 294,https://solviegasyoga.com/,email@exemplo.com,5,113,,"establishment, gym, health, point_of_interest",37.0482695,-8.0369032,,OPERATIONAL,,ChIJU11AyGezGg0RZvs8NzjX268,Huelva,Andalucía,España,No,1,centro yoga · españa
